script|job.coral-casting-shade.start:2, , , "Want me to get in there and remove all that muck from the water?", "¿Quieres que entre ahí y limpie toda esa suciedad del agua?"
script|job.coral-casting-shade.start:3, profCoral, , "{@profCoral}\tThe Sargassum? Oh, no. I suggest we slow down, Ollie.", "{@profCoral}¿El Sargazo? Oh, no. Sugiero que vayamos más despacio, Oli."
script|job.coral-casting-shade.start:4, player, , "{@player} Slow down?? But... Professor, isn't this urgent?", "{@player} ¿Más despacio? Pero... Profe, ¿no es esto urgente?"
script|job.coral-casting-shade.start:5, profCoral, , "{@profCoral} Ay. Aún no tienes aletas y ya quieres nadar.", "{@profCoral} Ay. Aún no tienes aletas y ya quieres nadar."
script|job.coral-casting-shade.start:6, player, , "{@player} ""You don't have flippers yet, and already you want to swim.""", "{@player} ""Aún no tienes aletas y ya quieres nadar."""
script|job.coral-casting-shade.start:7, , , "My mom has a saying like that, too. Hers was about wings and flying, though.", "Mi mami también tiene un dicho así. Aunque la suya hablaba de alas y de volar."
script|job.coral-casting-shade.start:8, , , "Fine. What should I do first?", "De acuerdo. ¿Qué hago primero?"
script|job.coral-casting-shade.start:9, profCoral, , "{@profCoral}\tI need you find out if sargassum is really what's causing the coral to be stressed. Can it block light?", "{@profCoral}\tNecesito que averigües si el sargazo realmente esta estressando el coral. ¿Puede bloquear la luz?"
script|job.coral-casting-shade.start:11, profCoral, , "{@profCoral}\tStart by heading to the {nameof Experimentation} on your ship.", "{@profCoral}\tEmpieza dirijiéndote al {nameof Experimentation} de tu nave."
script|job.coral-casting-shade.start:14, profCoral, , "{@profCoral}\tStart by heading back to Site R to get the population history.", "{@profCoral}\tEmpienza con volver al Sitio R para obtener el historial de población."
script|job.coral-casting-shade.start:16, profCoral, , "{@profCoral}    Start by heading back to Site R to scan the Sargassum.", "{@profCoral}    Empieza con volver al Sitio R para explorar el Sargazo."
script|job.coral-casting-shade.helpScanSargassum:0, player, , "{@player} \tWhat should I be doing, {nameof @guide}?", "{@player} \t¿Qué debería estar haciendo, {nameof @guide}?"
script|job.coral-casting-shade.helpScanSargassum:1, guide, , "{@guide} \tYou will need to return to Site R and scan the Sargassum.", "{@guide} \tTendrás que volver al Sitio R y escanear el Sargazo."
script|job.coral-casting-shade.enterAndScannedSargassum:0, player, , "{@player} Okay. Let's see.", "{@player} De acuerdo. A ver."
script|job.coral-casting-shade.enterAndScannedSargassum:1, , , "I've already scanned the Sargassum... but how do I get its Population History?", "Ya escaneé el Sargazo... ¿pero cómo obtengo su Historial de Población?"
script|job.coral-casting-shade.enterAndScannedSargassum:2, guide, , "{@guide} You will need to find and scan the Population Probe!", "{@guide} Tendrás que encontrar y escanear la Sonda de Población."
script|job.coral-casting-shade.scannedSargassum:0, player, , "{@player} Hmmm. The Sargassum is here, but how do I get it's Population History?", "{@player} Mmmm. El Sargazo está aquí, pero ¿cómo obtengo su Historial de Población?"
script|job.coral-casting-shade.scannedSargassum:1, guide, , "{@guide}  You will need to find the Population Probe, O.", "{@guide}  Tendrás que encontrar la Sonda de Población, Oli."
script|job.coral-casting-shade.helpScanProbe:0, player, , "{@player} \tWhat now, {nameof @guide}?", "{@player} \t¿Y ahora qué, {nameof @guide}?"
script|job.coral-casting-shade.helpScanProbe:1, guide, , "{@guide} \tI suggest returning to Site R and scanning the Population Probe.", "{@guide} \tTe sugiero que vuelvas al Sitio R y escanees la Sonda de Población."
script|job.coral-casting-shade.helpScanProbe:2, , , "That should give you the historical population data you need.", "Eso debería darte los datos históricos de población que necesitas."
script|job.coral-casting-shade.helpScanProbeAtSite:0, player, , "{@player} \tWhat should I do now, {nameof @guide}?", "{@player} \t¿Qué hago ahora, {nameof @guide}?"
script|job.coral-casting-shade.helpScanProbeAtSite:1, guide, , "{@guide} \tFind and scan the Population Probe!", "{@guide} \t¡Encuentra y escanea la Sonda de Población!"
script|job.coral-casting-shade.probeScanned:0, guide, , "{@guide} Sufficient work, O!", "{@guide} ¡Suficiente trabajo, Oli!"
script|job.coral-casting-shade.probeScanned:1, player, , "{@player} Thanks, {nameof @guide}.", "{@player} Gracias, {nameof @guide}."
script|job.coral-casting-shade.probeScanned:2, guide, , "{@guide} There should be another probe with the area's Light History. You will need to scan that one, too.", "{@guide} Debería haber otra sonda con el Historial de Luz de la zona. También tendrás que escanearla."
script|job.coral-casting-shade.gotPopHistory:0, guide, , "{@guide} Adequate work, O!", "{@guide} ¡Trabajo adecuado, Oli!"
script|job.coral-casting-shade.gotPopHistory:1, , , "Time to head back to the AquaLab and run your experiment.", "Es hora de volver al AquaLab y hacer tu experimento."
script|job.coral-casting-shade.helpGoToExperiment:0, player, , "{@player} \tWhat should I do now, {nameof @guide}?", "{@player} \t¿Qué hago ahora, {nameof @guide}?"
script|job.coral-casting-shade.helpGoToExperiment:1, guide, , "{@guide}\tHead to {nameof Experimentation} and learn more about Sargassum.", "{@guide}\tDirígete a {nameof Experimentation} y aprende más sobre el Sargazo."
script|job.coral-casting-shade.helpAtExperiment:0, player, , "{@player} \tCan I have some help here, {nameof @guide}?", "{@player} \t¿Puedes ayudarme, {nameof @guide}?"
script|job.coral-casting-shade.helpAtExperiment:1, guide, , "{@guide}\tCertainly, O.", "{@guide}\tPor supuesto, Oli."
script|job.coral-casting-shade.helpAtExperiment:2, , , "You need to determine if the Sargassum is truly to blame for the low light at Site R.", "Tienes que determinar si el Sargazo es realmente el culpable de la poca luz que hay en el Sitio R."
script|job.coral-casting-shade.helpAtExperiment:3, guide, , "{@guide}\tTry putting some Sargassum in a Measurement Tank and see if the light levels change.", "{@guide}\tTrata de poner un poco de Sargazo en un Tanque de Medidas y comprueba si cambian los niveles de luz."
script|job.coral-casting-shade.startExperiment:1, player, , "{@player} Okay, let's see... This sounds like a job for our Measurement Tank.", "{@player} Vale, veamos... Esto suena como un trabajo para nuestro Tanque de Medidas."
script|job.coral-casting-shade.startExperiment:3, player, , "{@player} Hmm. {nameof @guide}, I need to measure how the Sargassum affects the environment.", "{@player} Hmm. {nameof @guide}, necesito medir cómo afecta el Sargazo al medio ambiente."
script|job.coral-casting-shade.startExperiment:4, guide, , "{@guide} Yes, O!", "{@guide} ¡Sí, Oli!"
script|job.coral-casting-shade.startExperiment:5, player, , "{@player} Um... how do we do that, exactly?", "{@player} ¿Cómo lo hacemos exactamente?"
script|job.coral-casting-shade.startExperiment:6, guide, , "{@guide} Ah. I see the problem. None of your tanks have this capability.", "{@guide} Ah. Ya veo el problema. Ninguno de tus tanques tiene esta capacidad."
script|job.coral-casting-shade.startExperiment:7, , , "I suggest stopping by the shop. They might have the upgrade you need.", "Te sugiero que pases por la tienda. Puede que tengan la actualización que necesitas."
script|job.coral-casting-shade.measurementTankSelectWater:0, guide, , "{@guide} We need to start by figuring out the Sargassum reproduction rate.", "{@guide} Tenemos que empezar con averiguar la tasa de reproducción del Sargazo."
script|job.coral-casting-shade.measurementTankSelectWater:1, guide, , "{@guide} You need to match the conditions of {m}Site R{/m}, so try selecting the water of {nameof RS-2R}.", "{@guide} Tienes que coincidir con las condiciones del {m}Sitio R{/m}, así que intenta seleccionar el agua de la {nameof RS-2R}."
script|job.coral-casting-shade.measurementTankSelectSpecies:0, guide, , "{@guide} Now add only the Sargassum. You don't want other species affecting your results.", "{@guide} Ahora añade sólo el Sargazo. No quieres que otras especies afecten tus resultados."
script|job.coral-casting-shade.measurementTankSelectFeatures:0, guide, , "{@guide} You need to measure the reproduction rate.", "{@guide} Tienes que medir la tasa de reproducción."
script|job.coral-casting-shade.measurementTankSelectFeatures:1, player, , "{@player} Okay. So I need to, um...", "{@player} Vale, entonces necesito..."
script|job.coral-casting-shade.measurementTankSelectFeatures:2, guide, , "{@guide} Turn on the tank stabilizer and auto feeder.", "{@guide} Encender el estabilizador del tanque y el alimentador automático."
script|job.coral-casting-shade.measurementTankSelectFeatures:3, player, , "{@player} Oh, yeah. Thanks, {nameof @guide}.", "{@player} Ah, sí. Gracias, {nameof @guide}."
script|job.coral-casting-shade.experimentEnd:1, player, , "{@player} Wow. Those Sargassum grow fast.", "{@player} Vaya. Esos sargazos crecen muy rápidos."
script|job.coral-casting-shade.experimentEnd:2, guide, , "{@guide}  Yes. They seem to reproduce quickly in their ideal environment.", "{@guide}  Sí. Parece que se reproducen rápidamente en su ambiente ideal."
script|job.coral-casting-shade.experimentEndOtherLight:1, guide, , "{@guide}\tYou will need these numerical facts to run simulations in the Modeling Lab.", "{@guide}\tNecesitarás estos datos numéricos para realizar simulaciones en el Laboratorio de Modelización."
script|job.coral-casting-shade.experimentEndOtherLight:2, guide, , "{@guide}\tSet up a few more experiments to determine the other rates you'll need to build a simulation model.", "{@guide}\tCrea algunos experimentos más para determinar los demás índices que necesitarás para construir un modelo de simulación."
script|job.coral-casting-shade.experimentEndOtherLight:3, guide, , "{@guide}\tUse different combinations of environments that stress an organism, the tank stabilizer and auto feeder.", "{@guide}\tUtiliza diferentes combinaciones de entornos que estresen a un organismo, el estabilizador del tanque y el alimentador automático."
script|job.coral-casting-shade.experimentEndOtherCoralGrowStressed:1, guide, , "{@guide}\tYou will need these numerical facts to run simulations in the Modeling Lab.", "{@guide}\tNecesitarás estos datos numéricos para realizar simulaciones en el Laboratorio de Modelización."
script|job.coral-casting-shade.experimentEndOtherCoralGrowStressed:2, guide, , "{@guide}\tSet up a few more experiments to determine the other rates you'll need to build a simulation model.", "{@guide}\tCrea algunos experimentos más para determinar los demás índices que necesitarás para construir un modelo de simulación."
script|job.coral-casting-shade.experimentEndOtherCoralGrowStressed:3, guide, , "{@guide}\tYou can use different combinations of environments that stress an organism, the tank stabilizer and auto feeder.", "{@guide}\tPuedes utilizar diferentes combinaciones de ambientes que estresan a un organismo, el estabilizador del tanque y el autoalimentador."
script|job.coral-casting-shade.experimentEndOtherCoralGrow:1, guide, , "{@guide}\tYou will need these numerical facts to run simulations in the Modeling Lab.", "{@guide}\tNecesitarás estos datos numéricos para realizar simulaciones en el Laboratorio de Modelización."
script|job.coral-casting-shade.experimentEndOtherCoralGrow:2, guide, , "{@guide}\tSet up a few more experiments to determine the other rates we need to build a simulation model.", "{@guide}\tHaz más experimentos para determinar las demás índices que necesitamos para construir un modelo de simulación."
script|job.coral-casting-shade.experimentEndOtherCoralGrow:3, guide, , "{@guide}\tYou can use different combinations of environments that stress an organism, the tank stabilizer and auto feeder.", "{@guide}\tPuedes utilizar diferentes combinaciones de ambientes que estresan a un organismo, el estabilizador del tanque y el autoalimentador."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:1, guide, , "{@guide}\tLooks like you still need to try more experiments.", "{@guide}\tParece que aún necesitas probar más experimentos."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:2, guide, , "{@guide}\tWe'll need more information to build a model.", "{@guide}\tNecesitaremos más información para construir un modelo."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:3, guide, , "{@guide}\tTry measuring the Sargassum with both the tank stabilizer and auto feeder activated.", "{@guide}\tTrata de medir el Sargazo con el estabilizador del tanque y el alimentador automático activados."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:6, guide, , "{@guide}\tLooks like you still need to try more experiments.", "{@guide}\tParece que aún necesitas probar más experimentos."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:7, guide, , "{@guide}\tWe'll need more information to build a model.", "{@guide}\tNecesitaremos más información para construir un modelo."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:8, guide, , "{@guide}\tTry measuring the Sargassum with the tank stabilizer turned off and auto-feeder on.", "{@guide}\tTrata de medir el Sargazo con el estabilizador del tanque apagado y el autoalimentador activado."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:11, guide, , "{@guide}\tLooks like you still need to try more experiments.", "{@guide}\tParece que aún necesitas probar más experimentos."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:12, guide, , "{@guide}\tWe'll need more information to build a model.", "{@guide}\tNecesitaremos más información para construir un modelo."
script|job.coral-casting-shade.helpNeedMeasurementsInTankRoom:13, guide, , "{@guide}\tTry measuring the Staghorn Coral with both the tank stabilizer and auto feeder on.", "{@guide}\tIntenta medir el coral cuerno de ciervo con el estabilizador del acuario y el alimentador automático activados."
